Year,MacroPlot,Treatment,Species,Lifecycle,Preferred_LF,Default_LF,Native,Invasive,Count
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB2_Mechanical_Milagra,MECHANICAL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Burn_Milagra,BURN,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
2012,MBB1_Control_Milagra,CONTROL,NASSE,Perennial,Graminoid,Grass,TRUE,FALSE,1
